null_mean_pairwise_pearson,null_mean_pairwise_dtw
0.8576116696107411,16.37265403642965
0.8409263144345814,14.20910678489018
0.8549318789961265,15.248489387176937
0.848969965652997,16.710374364109004
0.8329004232585655,16.39590716245993
0.8376683221610265,15.978136477165814
0.8307102278542254,15.559296280253749
0.8715590678625187,14.606791719977494
0.8179105074215216,16.264204567522526
0.8215647475127437,15.583882280177185
0.8336420887018421,15.95870186428312
0.8406157655808154,17.32505083650703
0.8411120668751751,14.939550387101114
0.8377616459775808,17.49175371756954
0.8435491565534234,16.55824464407777
0.8338099572713219,16.32643474063868
0.8335929742811352,16.852830782426427
0.8711463865846375,15.083972033114042
0.8629343330092224,16.706538151687365
0.8153785621131077,15.603529131901617
0.8444312612610565,12.32246084709859
0.8277978949650304,16.855085577986642
0.8659458047206069,15.718172718429495
0.8360169811393453,15.657696824664434
0.8364081261323387,17.50816260660891
0.8517974140858638,14.905256664325284
0.8333497679354851,14.400944253810914
0.8292242936402618,17.781105653428636
0.8226777240826396,14.560983335048808
0.8457064583557693,17.320578383882363
0.8091796458829278,17.11387930433771
0.8457432986751808,14.956738837057648
0.8524437377774686,15.646171189000697
0.8431180501793293,15.685931461029861
0.8693172766195293,15.854270842622123
0.8344798891094728,16.639929373603042
0.8418132032721418,15.938499700958753
0.8526845632108446,16.744722401324065
0.8284336665880724,17.55317519075212
0.8526070615381549,15.754985883767931
0.8505642717151082,15.684052297085458
0.8466751323178078,16.842992611233154
0.8273977351021214,15.02379087778543
0.8265879848622452,15.372203214209753
0.838826698786607,14.782586839551406
0.8394594111860342,14.833016043912577
0.8396969577414248,15.95654531156054
0.8477208912735289,14.281528387872399
0.8302463843142928,14.477001421663394
0.8567937341570975,16.911406243868264
0.837666779696788,14.84363566418449
0.8379970500587239,15.077563962768798
0.8248508188561751,16.45514978488035
0.840901662932744,16.11962572296558
0.8409495067078806,16.710179256064887
0.8374043236936116,17.519782150108327
0.8418524856662605,16.794688353644204
0.8333835381611981,17.233134286136348
0.8459722183878284,16.625655072954686
0.8331936776986093,18.00590258901766
0.8386720176017252,14.477399206538523
0.8635822402828334,16.225542394254777
0.8331777035007187,16.638560712942674
0.8462438228855819,16.310212465159534
0.8403594578559392,17.40191599408617
0.8510547231107789,15.871343466522065
0.872505592047138,15.620643307786258
0.8307817765727418,16.089603497562827
0.8724285014235487,15.32125726022385
0.8561073203829324,14.873470545941712
0.8397751336762035,16.638731338273868
0.8311952409773946,15.57367149005651
0.8388192526750503,14.991750977158269
0.8222071776183001,16.379176545642277
0.8430598236997686,16.171905021330222
0.8671757869923354,15.910201769918501
0.838986995798804,15.688665082750182
0.842890819427105,16.094983667820262
0.8425468971366811,15.198233898648972
0.8524729312703921,16.58049275862623
0.8496540884379197,14.880801267139908
0.853552450151584,16.153031599307994
0.8369218140132081,17.176232825982993
0.8760431864129608,15.95155585057173
0.8367449772640302,15.652380781850615
0.8426464903915928,16.063531944977058
0.8445640958996631,17.278257610581733
0.8306807921338916,16.364625344310056
0.8279641592441077,17.040548240154013
0.8617453146755469,15.935624015671815
0.8466913340237792,14.2925123793936
0.8420732940668176,15.903884942232942
0.8661910764155097,15.510983109472813
0.8433535955739493,16.086601876502908
0.8352635967900436,17.557604949605274
0.8356458694589218,17.304734459049044
0.8749224352180912,14.100265826224403
0.8429006258098232,15.508984197960615
0.8186251106979192,16.864734588984003
0.8541716971626075,16.274629454092153
0.8520773469815012,16.640489601232883
0.8441823228159278,17.486664797156347
0.8298554344660928,16.2933537137995
0.8365134909511065,17.05570810632057
0.8558145990294408,15.229061013654443
0.8194435384673283,15.791799550233131
0.8328110187748275,14.775937448198372
0.8179458342211477,16.2569354906439
0.8328491435555834,17.211380384130393
0.8467587414710506,16.221161899052557
0.8450071783674149,17.101634857837144
0.8342069382392389,17.453288995295498
0.8333643319855923,15.848039350345552
0.8600618034164794,16.54890584087705
0.8770391252702732,15.982161882749145
0.8354464397037011,16.825719288948175
0.8642818718669579,16.831848294522104
0.85674862586866,14.289759374302774
0.8197775180994791,15.566833818418766
0.8368592561200788,15.923516345147084
0.8473688160047471,15.184194954735531
0.8145285417177731,17.372176521438174
0.8522902175599971,14.544574958106702
0.8192068716921787,16.914359557158715
0.8383986283785956,17.183472016733422
0.8495217549363954,14.909369556401934
0.8465952679078129,15.462610600245876
0.8463181901101571,16.99594975137441
0.8535679716499193,15.333229985323351
0.8358285993510122,15.568682112275232
0.8281186149803285,17.63604873215424
0.8257304794691508,15.413624534334986
0.8439429516365572,15.382899513952248
0.8324925367965516,15.702247910260487
0.8337188241792947,16.07582984566446
0.8765127203984887,14.007890097309073
0.8272294742595233,17.258394092292196
0.88016743836612,15.329247818234178
0.8440189089602042,16.525045293412248
0.8044862894118472,15.766506988424277
0.8330994584223661,15.841784337130107
0.8360644650766291,15.824476425831422
0.8384636540479677,17.63382002406187
0.8509899770957526,16.362555407112986
0.8336119556669622,16.388053761291676
0.8410117327426074,16.733343625447002
0.8464533295740813,16.647305378830684
0.8607625484051163,14.139601915359151
0.842457821300176,17.422573419414707
0.8304908307175891,16.941954965044488
0.8400458220264637,14.886024087784952
0.8385300394127643,17.153122968263737
0.8741847249472045,15.401052387625578
0.8384075438178241,17.037126924295283
0.8161204228593876,17.3002982616442
0.827152323038001,15.824986370573592
0.8492855121121975,14.693662230820797
0.8293391220298981,16.531216070907305
0.8380394276817325,16.488220771096028
0.831160387149337,15.60886171916812
0.8435153999086062,17.247348064319947
0.8623748589546607,15.745705254783958
0.8463971713759726,17.530389422631576
0.8197856844601147,16.089873050671816
0.8557735411289452,16.546333295990177
0.8580935246070323,16.76977809210633
0.810946340727359,17.48133075029352
0.8472012403337388,16.195681727213753
0.8342738832831356,15.551865297492263
0.825927904774813,16.635398729176
0.8235462681202733,14.684036269795678
0.8426530791616799,17.255759254926655
0.8261905260806127,15.826874772377236
0.8367085636334677,16.307596381447436
0.8306467327608966,16.927042573770823
0.8217494041821324,16.279869683734663
0.8397384732968085,16.804130268993784
0.8265785434668865,17.113069471367915
0.8414950069503727,14.169250083983075
0.8492628687887788,14.161150229962217
0.818862954425049,16.950197379743596
0.8494282731222024,16.526131472650118
0.8311418225686323,15.280406801440884
0.8340874648392734,16.645061592552
0.838615964586424,17.563687488000756
0.8200508711182022,16.51296042304567
0.824405474949727,16.543195449516848
0.8272198824618547,16.13126006702936
0.8416268543032649,16.35951043704482
0.8219203554478559,15.327667610173338
0.8164132393037735,15.24719375424507
0.8378013800774555,17.22117258585561
0.8498253471284333,13.492884485999886
0.8282932581043422,16.569576701641456
0.8299863275945416,16.374050550729986
0.8473092374241861,16.245907209768593
0.8543674606580324,16.180690935346814
0.8399357768939955,15.376933007268486
0.8817126273256757,14.816986996986998
0.8229841176499768,16.02813947145229
0.8630835026377414,16.18367305349598
0.8560876721182974,16.01739011495645
0.8253622887448638,14.027270030728793
0.8266651678041318,17.44086762232884
0.8529975771442279,15.422821106751107
0.8263200812546146,17.22665548075388
0.8342755777611729,16.798171058703865
0.8032000682296524,16.396874222068632
0.8637299181499988,16.10776628672699
0.8218685930062866,14.96251103015925
0.8226584508737194,15.239899232312965
0.8618181455204715,15.260763079497822
0.8381725953076575,17.803299145674163
0.836208507427345,17.49025314319177
0.838010813418656,14.63967636193096
0.8672631253802261,16.48973148350348
